iteration,aic,estimate,lower_ci,upper_ci,ground,group,corr,obf,pct_diff
84,367.1873124,13911.89244,13509.2944,14325.95313,13562,51_60,FALSE,FALSE,-2.579947207
84,279.670813,4607.267817,4379.977415,4845.816405,4664,61_70,FALSE,FALSE,1.216384719
84,216.5521499,1151.483029,1041.77186,1272.209354,1170,71_80,FALSE,FALSE,1.582647057
84,181.9482609,512.900279,442.1149398,594.4609197,516,81_90,FALSE,FALSE,0.600721124
84,76.51691673,57.73012283,34.72316274,95.09402033,49,91_100,FALSE,FALSE,-17.81657721
84,480.6368156,89891.28783,88850.56335,90943.71538,87692,base,FALSE,FALSE,-2.507968607
84,514.9593685,35134.70929,34498.82294,35781.78782,34993,Female,FALSE,TRUE,-0.404964684
84,544.1593895,53080.10521,52298.77346,53872.57783,52949,Male,FALSE,TRUE,-0.247606589
84,202.8927849,629.4575861,543.8931923,728.0902324,573,Asian/PI,FALSE,TRUE,-9.852981866
84,362.4686935,4720.834871,4472.579837,4982.143724,4692,Black,FALSE,TRUE,-0.61455395
84,397.6625764,8828.562597,8513.82174,9154.40732,8742,Hispanic,FALSE,TRUE,-0.990192139
84,236.0292352,957.4295469,856.6974306,1069.478849,1034,Other,FALSE,TRUE,7.405266262
84,514.9127923,72278.99907,71372.29883,73196.67673,72959,White,FALSE,TRUE,0.93203159
84,143.0901214,272.4450801,221.2549665,335.0403837,252,1_10,FALSE,TRUE,-8.113127013
84,289.9660258,2352.911867,2194.001742,2522.771395,2353,11_20,FALSE,TRUE,0.003745553
84,467.7529653,23659.48674,23148.07275,24181.65406,24022,21_30,FALSE,TRUE,1.509088579
84,475.8485136,24317.6308,23788.53495,24857.96546,24089,31_40,FALSE,TRUE,-0.949108742
84,425.6471876,17033.95704,16577.00611,17502.87761,17270,41_50,FALSE,TRUE,1.366780295
84,417.5769042,13467.03316,13077.74021,13867.37719,13718,51_60,FALSE,TRUE,1.829471058
84,350.6276209,4278.425575,4067.155116,4500.106543,4471,61_70,FALSE,TRUE,4.307189114
84,270.8450105,1153.373265,1042.571126,1275.454334,1084,71_80,FALSE,TRUE,-6.399747722
84,217.0251833,570.6607985,485.930559,669.8241909,506,81_90,FALSE,TRUE,-12.77881394
84,107.850764,58.05696649,37.1872392,89.9458838,71,91_100,FALSE,TRUE,18.22962466
84,505.282631,89177.66676,88158.55222,90208.03569,88367,base,FALSE,TRUE,-0.91738631
84,668.9067278,1962.71472,1901.627579,2025.545617,1857,Female,TRUE,FALSE,-5.692768973
84,698.0550208,2974.288567,2898.806759,3051.51796,2901,Male,TRUE,FALSE,-2.526320806
84,409.0291294,35.24207175,30.31852817,40.85515574,39,Asian/PI,TRUE,FALSE,9.635713461
84,537.5466203,294.7705367,276.3439629,314.2823877,280,Black,TRUE,FALSE,-5.275191666
84,567.8909975,516.0750248,484.662457,549.2902841,503,Hispanic,TRUE,FALSE,-2.599408515
84,439.5670826,53.57669456,45.55154677,62.8563,54,Other,TRUE,FALSE,0.783898964
84,742.3422527,4015.573202,3928.350128,4104.519042,4019,White,TRUE,FALSE,0.085264949
84,367.0598219,17.039751,13.67438921,21.11265082,7,1_10,TRUE,FALSE,-143.4250143
84,490.601476,122.1245322,110.6601271,134.6448638,137,11_20,TRUE,FALSE,10.85800568
84,657.7267193,1345.730285,1295.872943,1397.291987,1364,21_30,TRUE,FALSE,1.339421922
84,650.6792382,1378.685198,1327.291479,1431.846029,1315,31_40,TRUE,FALSE,-4.842980869
84,642.65769,944.6329535,902.6798595,988.3158364,973,41_50,TRUE,FALSE,2.915421013
84,613.3343635,765.5592224,728.6990269,804.0855832,737,51_60,TRUE,FALSE,-3.875064101
84,555.1397738,274.8169174,254.5304535,296.5357195,263,61_70,TRUE,FALSE,-4.493124481
84,440.302911,59.23631704,51.71137162,67.73047114,66,71_80,TRUE,FALSE,10.24800448
84,387.7131179,35.28531904,29.34315919,42.28031039,23,81_90,TRUE,FALSE,-53.41443062
84,239.2054504,2.967170288,1.988206183,4.355985188,3,91_100,TRUE,FALSE,1.094323741
84,748.3519382,4868.611129,4768.911655,4970.155185,4902,base,TRUE,FALSE,0.681127519
84,672.3944655,1892.625713,1833.404925,1953.546208,2041,Female,TRUE,TRUE,7.269685788
84,706.172212,2904.722083,2830.70325,2980.461826,2903,Male,TRUE,TRUE,-0.059320808
84,424.1906727,45.17659059,38.21614086,53.22568559,33,Asian/PI,TRUE,TRUE,-36.89875935
84,555.1693922,266.8602361,247.1440952,287.9685067,212,Black,TRUE,TRUE,-25.87746984
84,599.8387388,513.2861188,483.3281967,544.8892655,467,Hispanic,TRUE,TRUE,-9.911374474
84,441.3499453,54.05162833,46.80671358,62.29033216,55,Other,TRUE,TRUE,1.724312135
84,723.1995106,3992.747175,3905.772169,4081.444942,4038,White,TRUE,TRUE,1.120674228
84,336.4820755,16.02491373,13.19095815,19.38280744,14,1_10,TRUE,TRUE,-14.46366954
84,489.8149452,137.0571547,124.3593072,150.8962818,130,11_20,TRUE,TRUE,-5.428580551
84,639.4039457,1357.690382,1305.266302,1411.973796,1305,21_30,TRUE,TRUE,-4.037577135
84,639.4089503,1354.580196,1303.993033,1406.910171,1356,31_40,TRUE,TRUE,0.104705291
84,611.642309,975.8157536,932.7014404,1020.698172,947,41_50,TRUE,TRUE,-3.042846206
84,602.4527523,747.0980064,710.0193464,785.8935526,715,51_60,TRUE,TRUE,-4.489231671
84,553.7555046,254.4023724,234.0018654,276.3919206,287,61_70,TRUE,TRUE,11.35805838
84,477.2033894,77.83438068,68.82971944,87.85445337,52,71_80,TRUE,TRUE,-49.6815013
84,393.7823192,28.31885257,23.76187689,33.63331819,33,81_90,TRUE,TRUE,14.18529524
84,271.7416437,10,8.024812636,12.39887378,10,91_100,TRUE,TRUE,0
84,734.4073761,4909.527097,4809.137341,5011.771381,4911,base,TRUE,TRUE,0.029991911
85,426.2061397,35335.00372,34697.56478,35983.62019,34854,Female,FALSE,FALSE,-1.380053136
85,465.6216324,53081.02341,52300.50735,53872.65318,53386,Male,FALSE,FALSE,0.571266988
85,171.304576,563.1757537,487.9823258,649.3121207,573,Asian/PI,FALSE,FALSE,1.714528158
85,300.2179491,4840.591607,4608.822342,5083.467643,4757,Black,FALSE,FALSE,-1.757233688
85,335.7552069,8706.992742,8395.298409,9029.713642,8802,Hispanic,FALSE,FALSE,1.079382612
85,198.0987781,958.8858148,861.2898234,1066.904541,1010,Other,FALSE,FALSE,5.060810416
85,465.5267828,72771.86338,71856.79936,73698.04514,73550,White,FALSE,FALSE,1.05796957
85,149.1616571,283.0046984,228.6513906,349.7372017,254,1_10,FALSE,FALSE,-11.41917258
85,246.8405345,2405.942276,2222.316207,2603.818522,2387,11_20,FALSE,FALSE,-0.79355996
85,398.7384759,23817.95516,23302.68757,24344.07675,23920,21_30,FALSE,FALSE,0.426608869
85,418.6262911,23911.82518,23393.2045,24441.39449,24153,31_40,FALSE,FALSE,0.998529466
85,361.8985432,17091.56415,16653.60198,17540.51129,17200,41_50,FALSE,FALSE,0.630441
85,385.6997564,13873.32801,13474.69512,14283.21659,13688,51_60,FALSE,FALSE,-1.353945161
85,300.1097598,4536.424755,4310.494669,4773.652931,4525,61_70,FALSE,FALSE,-0.252480775
85,221.7265645,1146.117232,1036.343569,1266.952298,1144,71_80,FALSE,FALSE,-0.185072766
85,159.1804129,427.2367491,365.5464428,498.7021144,507,81_90,FALSE,FALSE,15.73239663
85,84.0128383,42.76580714,26.14712063,69.12768882,67,91_100,FALSE,FALSE,36.1704371
85,480.0713808,88261.5212,87252.56368,89281.6153,88637,base,FALSE,FALSE,0.423614068
85,536.8838205,35223.18419,34569.53353,35888.71608,35045,Female,FALSE,TRUE,-0.508443979
85,581.8013573,52977.82362,52182.43122,53784.85138,52772,Male,FALSE,TRUE,-0.390024297
85,206.869182,665.7876389,573.5533241,772.5818411,621,Asian/PI,FALSE,TRUE,-7.212180174
85,381.2849038,4584.636536,4361.871437,4818.241321,5004,Black,FALSE,TRUE,8.38056482
85,450.3172371,9163.900708,8790.814569,9552.353456,8903,Hispanic,FALSE,TRUE,-2.930480831
85,272.966692,1120.455193,972.6931238,1290.119083,1000,Other,FALSE,TRUE,-12.04551929
85,542.4121768,72258.38763,71349.98037,73177.82408,72937,White,FALSE,TRUE,0.930408937
85,174.1680213,156.5113516,118.4497932,205.2664076,258,1_10,FALSE,TRUE,39.33668541
85,271.4931857,2503.343257,2316.334331,2704.756988,2417,11_20,FALSE,TRUE,-3.572331706
85,428.6934949,23929.81636,23409.96911,24460.6556,24358,21_30,FALSE,TRUE,1.757876827
85,469.6920835,23787.27307,23267.867,24317.75102,24318,31_40,FALSE,TRUE,2.182444829
85,420.1538931,17008.31359,16570.27611,17457.38836,17084,41_50,FALSE,TRUE,0.443025125
85,402.8134088,13823.82672,13426.62777,14232.24354,13619,51_60,FALSE,TRUE,-1.503977701
85,364.4014431,4607.786575,4377.547703,4849.59493,4569,61_70,FALSE,TRUE,-0.848907303
85,237.4802555,1082.089421,979.1669533,1195.255304,1096,71_80,FALSE,TRUE,1.269213426
85,189.7646824,524.7213975,445.0165608,618.3341589,502,81_90,FALSE,TRUE,-4.526174796
85,91.66667364,40.27658426,23.5302551,67.75419095,52,91_100,FALSE,TRUE,22.54503026
85,542.5196977,88215.47338,87202.43615,89239.75718,87890,base,FALSE,TRUE,-0.370319007
85,671.8353117,1979.563797,1918.078545,2042.8004,1892,Female,TRUE,FALSE,-4.628107656
85,691.0420998,2954.85585,2877.094267,3034.476126,3015,Male,TRUE,FALSE,1.99483085
85,401.3275266,44.16473267,37.62044249,51.71071735,13,Asian/PI,TRUE,FALSE,-239.7287128
85,556.4262513,260.1710218,240.008539,281.8233545,264,Black,TRUE,FALSE,1.450370525
85,595.2087812,507.3032071,476.3614225,540.0243952,456,Hispanic,TRUE,FALSE,-11.2507033
85,465.5802013,69.53937618,61.07060087,79.04137927,60,Other,TRUE,FALSE,-15.89896031
85,702.2797602,4008.132291,3917.926562,4100.17557,3992,White,TRUE,FALSE,-0.404115506
85,342.9536144,16.34552384,13.2951301,19.99497271,9,1_10,TRUE,FALSE,-81.61693159
85,518.9224251,133.9435889,121.4139331,147.6225319,145,11_20,TRUE,FALSE,7.625111089
85,650.7480931,1329.117993,1279.282265,1380.677533,1337,21_30,TRUE,FALSE,0.589529345
85,668.7526493,1319.080869,1269.478606,1370.403911,1387,31_40,TRUE,FALSE,4.896837157
85,631.9570791,954.4009989,912.2293563,998.3023849,937,41_50,TRUE,FALSE,-1.857097004
85,600.606087,806.7362715,767.0821311,848.208192,763,51_60,TRUE,FALSE,-5.732145675
85,546.9544481,240.5569173,220.7352194,261.9521358,236,61_70,TRUE,FALSE,-1.930897176
85,463.86847,77.43480374,69.70393358,85.91193463,71,71_80,TRUE,FALSE,-9.063103863
85,403.6358968,30.75747227,25.63905687,36.77163487,27,81_90,TRUE,FALSE,-13.91656396
85,217.014109,2.958537946,1.951087857,4.411872877,3,91_100,TRUE,FALSE,1.382068455
85,724.0334159,4891.075817,4794.368945,4989.518177,4802,base,TRUE,FALSE,-1.85497328
85,678.9143901,1956.97796,1896.01446,2019.683188,1881,Female,TRUE,TRUE,-4.039232299
85,700.1952827,2988.894682,2913.118101,3066.423954,2853,Male,TRUE,TRUE,-4.763220531
85,398.772662,40.5028009,35.35637898,46.29746235,43,Asian/PI,TRUE,TRUE,5.807439762
85,552.8789473,284.0309212,263.3231168,306.1957416,292,Black,TRUE,TRUE,2.729136575
85,585.723455,482.2164294,453.4726951,512.575485,491,Hispanic,TRUE,TRUE,1.788914578
85,432.7098589,64.09930935,56.49265895,72.60971679,58,Other,TRUE,TRUE,-10.5160506
85,719.3705412,4048.099591,3960.102603,4137.835759,4036,White,TRUE,TRUE,-0.299791648
85,382.4675372,11.91870709,8.834841084,15.92291664,12,1_10,TRUE,TRUE,0.677440893
85,510.5256662,152.5325295,137.9675638,168.4411641,121,11_20,TRUE,TRUE,-26.05994176
85,652.7199344,1368.487818,1317.422761,1421.310349,1345,21_30,TRUE,TRUE,-1.746306162
85,624.3937163,1343.986379,1293.629922,1396.08335,1383,31_40,TRUE,TRUE,2.820941514
85,615.1950343,931.3404119,890.0083058,974.3753898,943,41_50,TRUE,TRUE,1.236435644
85,613.5786447,755.1531646,717.6579457,794.3852981,788,51_60,TRUE,TRUE,4.168380133
85,549.4644556,235.625799,218.3524595,254.1351412,259,61_70,TRUE,TRUE,9.024788043
85,454.3488683,59.1193194,51.68839559,67.48489013,60,71_80,TRUE,TRUE,1.467801006
85,385.1360381,39.01379172,32.96701689,46.01695155,29,81_90,TRUE,TRUE,-34.53031627
85,209.9451663,4,2.81580918,5.613259442,4,91_100,TRUE,TRUE,0
85,728.2110438,4869.667232,4769.966875,4971.211791,4794,base,TRUE,TRUE,-1.57837363
86,442.931,35152.54926,34517.23209,35799.02596,35266,Female,FALSE,FALSE,0.321700062
86,440.5648698,52376.35123,51605.38697,53158.2972,53195,Male,FALSE,FALSE,1.538958118
86,182.3427149,573.994222,498.3734967,660.4596636,583,Asian/PI,FALSE,FALSE,1.544730367
86,305.367964,4801.887193,4570.583952,5044.336026,4920,Black,FALSE,FALSE,2.400666803
86,371.2761742,9072.999745,8753.19801,9403.954118,8656,Hispanic,FALSE,FALSE,-4.817464711
86,203.3230422,1047.707735,938.0932541,1169.630015,1057,Other,FALSE,FALSE,0.879116825
86,458.6418872,72213.73898,71306.69864,73131.77933,72683,White,FALSE,FALSE,0.645626924
86,146.8708215,222.7729104,176.3658382,280.6027414,256,1_10,FALSE,FALSE,12.97933186
86,244.4625684,2531.094153,2316.409839,2764.397803,2397,11_20,FALSE,FALSE,-5.594249201
86,404.5697997,24149.53217,23621.52237,24688.82589,24127,21_30,FALSE,FALSE,-0.093389838
86,396.3072897,24504.43324,23973.74279,25046.33652,24174,31_40,FALSE,FALSE,-1.366895189
86,375.8560428,16811.34533,16342.72183,17292.63818,17089,41_50,FALSE,FALSE,1.624756695
86,350.142136,14027.45423,13619.4424,14447.18532,13674,51_60,FALSE,FALSE,-2.584863444
86,295.4947623,4484.178552,4260.986498,4718.497463,4654,61_70,FALSE,FALSE,3.648935291
86,208.4495465,1061.125077,947.7163949,1187.275273,1191,71_80,FALSE,FALSE,10.90469547
86,160.2028899,493.7866247,419.9877454,579.8425734,510,81_90,FALSE,FALSE,3.179093195
86,78.74027524,77.62878013,45.44761023,132.5244552,60,91_100,FALSE,FALSE,-29.38130022
86,490.8918832,87914.7421,86911.10946,88929.43036,88019,base,FALSE,FALSE,0.118449309
86,447.2163056,35308.99028,34671.86265,35957.28988,35350,Female,FALSE,TRUE,0.116010515
86,493.1387291,53089.86073,52285.95775,53905.62173,52589,Male,FALSE,TRUE,-0.952405889
86,178.5269869,634.1450239,547.9328459,733.3640507,593,Asian/PI,FALSE,TRUE,-6.938452602
86,332.3763986,4829.902422,4596.119786,5075.016343,4755,Black,FALSE,TRUE,-1.575234948
86,355.187783,8754.308228,8412.758407,9108.954285,8840,Hispanic,FALSE,TRUE,0.969363936
86,214.1792831,1021.504532,913.302711,1142.015301,1025,Other,FALSE,TRUE,0.341021307
86,505.0891043,73331.1199,72408.89742,74264.55818,73120,White,FALSE,TRUE,-0.288730719
86,177.000517,303.0443472,246.4962434,372.1169979,282,1_10,FALSE,TRUE,-7.462534475
86,328.8438293,2366.569222,2198.741533,2546.778021,2484,11_20,FALSE,TRUE,4.727487051
86,495.8255687,23798.06546,23275.00004,24332.32899,24242,21_30,FALSE,TRUE,1.831262032
86,586.8190382,24719.33503,24175.68054,25274.73771,24299,31_40,FALSE,TRUE,-1.729844986
86,458.7813727,17174.41557,16733.38089,17626.54727,17241,41_50,FALSE,TRUE,0.386198163
86,440.4850577,14097.84493,13686.24863,14521.34547,13363,51_60,FALSE,TRUE,-5.499101495
86,312.7529574,4458.296373,4229.779949,4698.654991,4485,61_70,FALSE,TRUE,0.595398596
86,261.3481172,1085.900735,979.9858186,1202.702424,1120,71_80,FALSE,TRUE,3.044577237
86,216.607195,456.8181074,389.8130002,534.9285378,475,81_90,FALSE,TRUE,3.827766874
86,105.7356719,64.02375193,44.14547211,92.11427183,69,91_100,FALSE,TRUE,7.211953718
86,560.5188434,88041.14392,87034.71213,89058.67959,88416,base,FALSE,TRUE,0.423968604
86,666.8422099,1952.917043,1890.042233,2017.640302,1875,Female,TRUE,FALSE,-4.155575612
86,691.4310843,2963.933063,2888.582672,3041.031102,2960,Male,TRUE,FALSE,-0.132873736
86,412.2137531,34.37291475,29.58637914,39.82791756,26,Asian/PI,TRUE,FALSE,-32.20351827
86,555.4437258,268.4080858,247.8503058,290.4791292,270,Black,TRUE,FALSE,0.589597846
86,593.0653584,508.8106912,477.7787437,541.6271776,558,Hispanic,TRUE,FALSE,8.81528832
86,458.7377395,62.17563769,54.75745203,70.48034429,46,Other,TRUE,FALSE,-35.16442977
86,724.0533208,3925.179316,3836.533886,4015.636932,4005,White,TRUE,FALSE,1.99302583
86,359.7498953,15.84371673,12.88820192,19.38040757,10,1_10,TRUE,FALSE,-58.43716734
86,489.7993659,166.5826644,151.2963341,183.2230141,121,11_20,TRUE,FALSE,-37.67162347
86,651.3316757,1294.071095,1243.630488,1346.318282,1371,21_30,TRUE,FALSE,5.611152831
86,645.3082312,1395.979334,1344.12864,1449.606252,1365,31_40,TRUE,FALSE,-2.269548259
86,609.5609441,978.8708515,935.6748254,1023.836247,939,41_50,TRUE,FALSE,-4.246097071
86,610.2380927,792.2460893,754.852205,831.2836097,722,51_60,TRUE,FALSE,-9.729375256
86,559.1412881,258.4494294,238.0672345,280.3792936,255,61_70,TRUE,FALSE,-1.352717414
86,455.8603141,61.87232917,54.74613899,69.81636865,70,71_80,TRUE,FALSE,11.61095834
86,379.5041583,34.52792103,29.17198123,40.73896531,24,81_90,TRUE,FALSE,-43.86633763
86,240.9173289,3.732851069,2.466158085,5.543703194,3,91_100,TRUE,FALSE,-24.42836897
86,746.2223507,4850.061222,4750.700697,4951.260827,4805,base,TRUE,FALSE,-0.937798583
86,662.7277701,1935.056926,1874.605238,1997.24063,1962,Female,TRUE,TRUE,1.373245345
86,704.6989442,2971.254898,2893.208636,3051.163058,2997,Male,TRUE,TRUE,0.859029089
86,414.1377975,48.36670778,41.52098564,56.19641736,36,Asian/PI,TRUE,TRUE,-34.35196605
86,551.7167287,250.8056894,233.5043793,269.2609099,259,Black,TRUE,TRUE,3.163826482
86,590.5637787,465.6183235,438.5754998,494.1432915,511,Hispanic,TRUE,TRUE,8.880954306
86,452.3404145,66.28385402,58.93795514,74.4301774,50,Other,TRUE,TRUE,-32.56770804
86,725.40094,4075.779547,3987.374997,4165.927617,3906,White,TRUE,TRUE,-4.346634578
86,436.2347666,21.77682395,16.95793516,27.78611351,12,1_10,TRUE,TRUE,-81.47353289
86,494.934193,130.7146818,118.1102346,144.527311,139,11_20,TRUE,TRUE,5.960660544
86,647.8467834,1366.497013,1315.413152,1419.342445,1345,21_30,TRUE,TRUE,-1.598290959
86,651.8502243,1370.324044,1319.097461,1423.317014,1291,31_40,TRUE,TRUE,-6.144387627
86,621.7101687,935.7344833,894.2115577,978.9680567,909,41_50,TRUE,TRUE,-2.94108727
86,631.7667561,771.8203998,733.7332758,811.6604974,746,51_60,TRUE,TRUE,-3.461179603
86,551.6727523,256.7866736,237.7413234,277.1971859,257,61_70,TRUE,TRUE,0.083006374
86,446.2976183,64.2052352,56.5777226,72.74903837,71,71_80,TRUE,TRUE,9.570091273
86,398.2588245,32.54327021,26.32777624,40.04745065,31,81_90,TRUE,TRUE,-4.978290996
86,203.4136608,4,2.77307167,5.684769049,4,91_100,TRUE,TRUE,0
86,727.1528496,4823.621611,4728.031323,4920.931335,4935,base,TRUE,TRUE,2.256907575
87,420.1930306,34637.40549,34012.27881,35273.47855,35324,Female,FALSE,FALSE,1.943705429
87,450.5890575,52356.57435,51585.10979,53139.03152,53070,Male,FALSE,FALSE,1.344310625
87,177.0418143,692.5174462,592.7543563,808.8554677,632,Asian/PI,FALSE,FALSE,-9.575545289
87,294.7302722,4645.53925,4420.136771,4881.877772,4650,Black,FALSE,FALSE,0.095930098
87,327.5795547,8957.151522,8638.914285,9286.56524,8885,Hispanic,FALSE,FALSE,-0.812059894
87,200.9678067,1098.692248,957.8607664,1258.739247,983,Other,FALSE,FALSE,-11.76930296
87,471.2458939,72620.72082,71709.46194,73543.02588,72667,White,FALSE,FALSE,0.063686647
87,141.5426365,262.3548333,211.988191,324.0359877,279,1_10,FALSE,FALSE,5.966009568
87,258.705729,2312.088932,2155.970138,2478.928655,2345,11_20,FALSE,FALSE,1.403457053
87,405.784934,24104.93035,23578.42353,24642.66809,24518,21_30,FALSE,FALSE,1.684760803
87,400.3664338,24250.69443,23724.05033,24788.49686,24303,31_40,FALSE,FALSE,0.21522269
87,366.0331419,16982.99794,16509.82438,17468.9838,17195,41_50,FALSE,FALSE,1.232928548
87,363.0805652,13550.90116,13144.35343,13969.55083,13584,51_60,FALSE,FALSE,0.243660477
87,295.5776438,4545.126731,4318.854446,4782.697773,4477,61_70,FALSE,FALSE,-1.521704949
87,227.7059263,1067.642057,939.5749365,1211.540496,1148,71_80,FALSE,FALSE,6.99982082
87,167.9386104,506.3146076,435.265274,588.3843208,486,81_90,FALSE,FALSE,-4.179960404
87,81.83013917,46.00769187,29.11298631,71.93110572,62,91_100,FALSE,FALSE,25.79404537
87,481.682291,87857.42273,86852.04912,88873.89697,88508,base,FALSE,FALSE,0.73504911
87,434.2806083,35759.7074,35114.22233,36416.52647,35051,Female,FALSE,TRUE,-2.021932037
87,491.8765199,53467.46857,52681.48318,54264.64932,52886,Male,FALSE,TRUE,-1.099475423
87,197.4712548,532.7636001,460.0584785,616.2848168,578,Asian/PI,FALSE,TRUE,7.82636676
87,352.2503858,4752.091307,4522.471137,4992.830634,4824,Black,FALSE,TRUE,1.490644552
87,391.1366845,8738.030524,8425.440145,9061.661579,8804,Hispanic,FALSE,TRUE,0.749312538
87,242.4093364,1079.45421,946.1467807,1230.248524,1021,Other,FALSE,TRUE,-5.725191963
87,519.0560455,73594.1577,72622.85635,74577.86067,72922,White,FALSE,TRUE,-0.921748855
87,159.8342752,333.3176592,262.9568063,422.2653609,255,1_10,FALSE,TRUE,-30.71280753
87,277.7915669,2284.168661,2130.196316,2448.679736,2401,11_20,FALSE,TRUE,4.865944989
87,413.4035873,24380.3593,23845.25312,24926.97032,24426,21_30,FALSE,TRUE,0.186852963
87,426.9425863,24488.74561,23958.68468,25029.99559,24525,31_40,FALSE,TRUE,0.147826248
87,419.6482756,16815.14048,16314.14705,17330.58343,17265,41_50,FALSE,TRUE,2.605615498
87,393.729808,13434.37254,13039.98587,13840.14407,13690,51_60,FALSE,TRUE,1.867256864
87,301.4299436,4709.111159,4453.486035,4978.669816,4487,61_70,FALSE,TRUE,-4.950103832
87,215.9922284,1275.289689,1143.392371,1421.841464,1077,71_80,FALSE,TRUE,-18.41129892
87,199.3163413,507.1223791,429.346834,598.4957069,473,81_90,FALSE,TRUE,-7.21403364
87,89.7463651,38.15518413,21.14695881,67.47727921,54,91_100,FALSE,TRUE,29.34225161
87,516.2414871,88928.38986,87639.4744,90235.29868,88441,base,FALSE,TRUE,-0.551090397
87,654.8556398,1875.353885,1814.484675,1938.027644,1995,Female,TRUE,FALSE,5.997298997
87,721.4671987,2914.238783,2837.479037,2992.834927,2860,Male,TRUE,FALSE,-1.896460939
87,405.1706657,36.50882091,30.86750977,43.05535874,30,Asian/PI,TRUE,FALSE,-21.69606969
87,552.0938723,280.3736021,260.0194615,302.1389674,265,Black,TRUE,FALSE,-5.801359301
87,585.2479167,517.4227175,487.1462119,549.365963,487,Hispanic,TRUE,FALSE,-6.246964571
87,429.1742162,57.40587361,51.20249602,64.26107238,54,Other,TRUE,FALSE,-6.307173357
87,733.0634954,4045.814814,3954.880691,4138.598818,4036,White,TRUE,FALSE,-0.24318171
87,337.1021769,19.25342104,15.69159078,23.50846308,15,1_10,TRUE,FALSE,-28.35614023
87,506.853436,125.6746016,114.3426035,138.0070785,138,11_20,TRUE,FALSE,8.931448101
87,646.3169581,1379.198412,1327.754068,1432.41264,1286,21_30,TRUE,FALSE,-7.247154886
87,648.2022391,1325.09043,1275.475835,1376.418698,1395,31_40,TRUE,FALSE,5.011438686
87,643.9179634,955.6676391,911.8929908,1001.296319,942,41_50,TRUE,FALSE,-1.4509171
87,626.763838,780.9185914,742.3899291,821.220142,733,51_60,TRUE,FALSE,-6.537324887
87,559.5259102,252.1294417,232.0804232,273.7273499,248,61_70,TRUE,FALSE,-1.665097449
87,444.8654736,65.63322041,58.83037908,73.11784692,77,71_80,TRUE,FALSE,14.76205142
87,392.4393744,29.94154051,25.51077755,35.03631986,26,81_90,TRUE,FALSE,-15.15977121
87,235.2705702,2.512083044,1.668062489,3.717813255,1,91_100,TRUE,FALSE,-151.2083044
87,725.4997063,4848.625487,4752.603871,4946.373064,4896,base,TRUE,FALSE,0.967616693
87,678.5345482,1969.775428,1906.364135,2035.050697,2016,Female,TRUE,TRUE,2.292885494
87,687.5676858,2896.227136,2819.835164,2974.449346,2925,Male,TRUE,TRUE,0.983687662
87,409.1039367,34.78727752,29.62399988,40.73123629,32,Asian/PI,TRUE,TRUE,-8.710242261
87,541.3805889,256.1239031,237.5139506,276.0215659,278,Black,TRUE,TRUE,7.869099592
87,583.3065844,530.6391098,501.2418747,561.5710903,474,Hispanic,TRUE,TRUE,-11.94917928
87,449.5251621,55.18998073,48.48257671,62.71488957,55,Other,TRUE,TRUE,-0.345419503
87,717.5233256,4006.205604,3919.02157,4095.114842,4130,White,TRUE,TRUE,2.997443007
87,392.3597524,12.97918026,9.415205988,17.73512034,12,1_10,TRUE,TRUE,-8.159835501
87,503.9070597,114.0540212,103.8197705,125.2030386,147,11_20,TRUE,TRUE,22.41223045
87,651.8187049,1333.278675,1283.318137,1384.96625,1329,21_30,TRUE,TRUE,-0.321946934
87,649.7227861,1333.337459,1281.721991,1386.788461,1363,31_40,TRUE,TRUE,2.17626863
87,628.3995397,943.7514678,901.8408098,987.3901289,931,41_50,TRUE,TRUE,-1.369652823
87,606.9537506,708.9728519,674.6356034,744.8724736,770,51_60,TRUE,TRUE,7.925603649
87,547.914174,255.9105924,235.943262,277.3939584,225,61_70,TRUE,TRUE,-13.73804109
87,451.7578049,68.99856146,60.55785168,78.46883308,64,71_80,TRUE,TRUE,-7.810252275
87,387.944087,39.76526238,33.45106084,47.10663515,38,81_90,TRUE,TRUE,-4.645427314
87,209.9451663,4,2.792785473,5.65114714,4,91_100,TRUE,TRUE,0
87,727.5381489,4924.494012,4823.855239,5026.990854,4832,base,TRUE,TRUE,-1.914197278
88,403.7505657,35369.13864,34731.9177,36017.51713,34992,Female,FALSE,FALSE,-1.077785335
88,450.3402784,53159.15544,52377.0962,53952.35537,52925,Male,FALSE,FALSE,-0.442428804
88,168.844669,570.4752471,495.9727056,655.5629139,617,Asian/PI,FALSE,FALSE,7.540478593
88,314.0134994,4695.664793,4467.640556,4934.74636,4757,Black,FALSE,FALSE,1.289367386
88,343.0368351,8746.410857,8433.238373,9070.659369,8741,Hispanic,FALSE,FALSE,-0.061902032
88,201.6312289,956.2003267,854.7187497,1069.187239,1079,Other,FALSE,FALSE,11.38087797
88,472.0919337,72584.63526,71672.54823,73507.79427,72971,White,FALSE,FALSE,0.529477109
88,145.0873797,224.6504821,175.9885538,285.685566,252,1_10,FALSE,FALSE,10.85298329
88,251.9379852,2402.651553,2238.186199,2578.675703,2397,11_20,FALSE,FALSE,-0.235776078
88,402.6974273,24094.13998,23571.10455,24628.23733,24269,21_30,FALSE,FALSE,0.720507736
88,417.5142828,24325.27244,23801.01186,24860.54552,24187,31_40,FALSE,FALSE,-0.571680821
