"Run","Model","Formula","AIC","Estimate","LowerCI","UpperCI","GroundTruth","Group","Method"
3,"Both-0.05","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6 + capture_1:capture_3 + capture_1:capture_4",469.399103462696,119122.388075502,117130.782895387,121149.947228398,120478,"1","NB"
3,"Both-0.05","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6 + capture_2:capture_3",239.250427789986,7028.68320646387,6550.95352200322,7542.86670501895,7578,"2","NB"
3,"Both-0.05","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",222.810410007834,7226.07684749193,6748.28273550677,7739.12021577158,7449,"3","NB"
3,"Both-0.05","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6 + capture_1:capture_6",316.958984494209,22293.8997592229,21458.6027348676,23163.3056874477,22639,"4","NB"
3,"Both-0.05","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",137.631341762841,1437.20772492274,1211.29554227983,1706.53722881125,1480,"5","NB"
3,"Both-0.1","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6 + capture_1:capture_3 + capture_1:capture_4",469.399103462696,119122.388075502,117130.782895387,121149.947228398,120478,"1","NB"
3,"Both-0.1","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6 + capture_2:capture_3",239.250427789986,7028.68320646387,6550.95352200322,7542.86670501895,7578,"2","NB"
3,"Both-0.1","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",222.810410007834,7226.07684749193,6748.28273550677,7739.12021577158,7449,"3","NB"
3,"Both-0.1","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6 + capture_1:capture_6",316.958984494209,22293.8997592229,21458.6027348676,23163.3056874477,22639,"4","NB"
3,"Both-0.1","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",137.631341762841,1437.20772492274,1211.29554227983,1706.53722881125,1480,"5","NB"
3,"Forward-0.05","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6 + capture_1:capture_3 + capture_1:capture_4",467.388130398274,119122.242242839,117131.836891685,121148.56124414,120478,"1","Poisson"
