"Run","Model","Formula","AIC","Estimate","LowerCI","UpperCI","GroundTruth","Group","Method"
23,"Both-0.1","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",498.162041872445,158507.174717903,156353.776551889,160691.828557572,159447,"base","Poisson"
24,"Forward-0.05","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6 + capture_3:capture_6",499.090550631285,158149.905993478,155929.92898054,160403.292223491,159437,"base","NB"
24,"Forward-0.1","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6 + capture_3:capture_6",499.090550631285,158149.905993478,155929.92898054,160403.292223491,159437,"base","NB"
24,"Backward-0.05","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",504.43627306819,158920.271056905,156757.897182407,161114.087374309,159437,"base","NB"
24,"Backward-0.1","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",504.43627306819,158920.271056905,156757.897182407,161114.087374309,159437,"base","NB"
24,"Both-0.05","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6 + capture_3:capture_6",499.090550631285,158149.905993478,155929.92898054,160403.292223491,159437,"base","NB"
24,"Both-0.1","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6 + capture_3:capture_6",499.090550631285,158149.905993478,155929.92898054,160403.292223491,159437,"base","NB"
24,"Forward-0.05","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6 + capture_3:capture_6",497.072237946768,158149.829310878,155932.217923232,160400.780956697,159437,"base","Poisson"
24,"Forward-0.1","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6 + capture_3:capture_6",497.072237946768,158149.829310878,155932.217923232,160400.780956697,159437,"base","Poisson"
24,"Backward-0.05","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",502.422327611691,158920.029047944,156760.17435187,161111.253880924,159437,"base","Poisson"
24,"Backward-0.1","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",502.422327611691,158920.029047944,156760.17435187,161111.253880924,159437,"base","Poisson"
24,"Both-0.05","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6 + capture_3:capture_6",497.072237946768,158149.829310878,155932.217923232,160400.780956697,159437,"base","Poisson"
24,"Both-0.1","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6 + capture_3:capture_6",497.072237946768,158149.829310878,155932.217923232,160400.780956697,159437,"base","Poisson"
25,"Forward-0.05","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",501.842433571815,157411.450752941,155269.162326688,159584.875034922,159866,"base","NB"
25,"Forward-0.1","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",501.842433571815,157411.450752941,155269.162326688,159584.875034922,159866,"base","NB"
25,"Backward-0.05","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",501.842433571815,157411.450752941,155269.162326688,159584.875034922,159866,"base","NB"
25,"Backward-0.1","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",501.842433571815,157411.450752941,155269.162326688,159584.875034922,159866,"base","NB"
25,"Both-0.05","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",501.842433571815,157411.450752941,155269.162326688,159584.875034922,159866,"base","NB"
25,"Both-0.1","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",501.842433571815,157411.450752941,155269.162326688,159584.875034922,159866,"base","NB"
25,"Forward-0.05","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",499.832621019977,157411.857509671,155271.669377179,159583.121250568,159866,"base","Poisson"
25,"Forward-0.1","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",499.832621019977,157411.857509671,155271.669377179,159583.121250568,159866,"base","Poisson"
25,"Backward-0.05","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",499.832621019977,157411.857509671,155271.669377179,159583.121250568,159866,"base","Poisson"
25,"Backward-0.1","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",499.832621019977,157411.857509671,155271.669377179,159583.121250568,159866,"base","Poisson"
25,"Both-0.05","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",499.832621019977,157411.857509671,155271.669377179,159583.121250568,159866,"base","Poisson"
25,"Both-0.1","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",499.832621019977,157411.857509671,155271.669377179,159583.121250568,159866,"base","Poisson"
26,"Forward-0.05","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6 + capture_2:capture_5 + capture_2:capture_6",503.7077267766,158421.461991457,156120.272520058,160758.66197783,159436,"base","NB"
26,"Forward-0.1","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6 + capture_2:capture_5 + capture_2:capture_6",503.7077267766,158421.461991457,156120.272520058,160758.66197783,159436,"base","NB"
26,"Backward-0.05","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",510.765620619059,159800.816944932,157624.265206949,162009.068142457,159436,"base","NB"
26,"Backward-0.1","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",510.765620619059,159800.816944932,157624.265206949,162009.068142457,159436,"base","NB"
26,"Both-0.05","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6 + capture_2:capture_5 + capture_2:capture_6",503.7077267766,158421.461991457,156120.272520058,160758.66197783,159436,"base","NB"
26,"Both-0.1","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6 + capture_2:capture_5 + capture_2:capture_6",503.7077267766,158421.461991457,156120.272520058,160758.66197783,159436,"base","NB"
26,"Forward-0.05","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6 + capture_2:capture_5 + capture_2:capture_6",501.688163486088,158420.733872518,156121.64635875,160755.769740324,159436,"base","Poisson"
26,"Forward-0.1","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6 + capture_2:capture_5 + capture_2:capture_6",501.688163486088,158420.733872518,156121.64635875,160755.769740324,159436,"base","Poisson"
26,"Backward-0.05","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",508.752734503166,159799.767556871,157625.774836267,162005.386446368,159436,"base","Poisson"
26,"Backward-0.1","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",508.752734503166,159799.767556871,157625.774836267,162005.386446368,159436,"base","Poisson"
26,"Both-0.05","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6 + capture_2:capture_5 + capture_2:capture_6",501.688163486088,158420.733872518,156121.64635875,160755.769740324,159436,"base","Poisson"
26,"Both-0.1","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6 + capture_2:capture_5 + capture_2:capture_6",501.688163486088,158420.733872518,156121.64635875,160755.769740324,159436,"base","Poisson"
27,"Forward-0.05","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6 + capture_5:capture_6 + capture_2:capture_4",494.398594230413,159958.647714629,157632.934939942,162320.827355217,159209,"base","NB"
27,"Forward-0.1","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6 + capture_5:capture_6 + capture_2:capture_4",494.398594230413,159958.647714629,157632.934939942,162320.827355217,159209,"base","NB"
27,"Backward-0.05","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",499.870158702135,159933.510945663,157758.134484045,162140.523077613,159209,"base","NB"
27,"Backward-0.1","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",499.870158702135,159933.510945663,157758.134484045,162140.523077613,159209,"base","NB"
27,"Both-0.05","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6 + capture_5:capture_6 + capture_2:capture_4",494.398594230413,159958.647714629,157632.934939942,162320.827355217,159209,"base","NB"
27,"Both-0.1","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6 + capture_5:capture_6 + capture_2:capture_4",494.398594230413,159958.647714629,157632.934939942,162320.827355217,159209,"base","NB"
27,"Forward-0.05","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6 + capture_5:capture_6 + capture_2:capture_4",492.38532015806,159958.368390302,157634.227594599,162318.930497577,159209,"base","Poisson"
27,"Forward-0.1","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6 + capture_5:capture_6 + capture_2:capture_4",492.38532015806,159958.368390302,157634.227594599,162318.930497577,159209,"base","Poisson"
27,"Backward-0.05","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",497.857661161188,159933.290888122,157759.538438273,162138.633063622,159209,"base","Poisson"
27,"Backward-0.1","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",497.857661161188,159933.290888122,157759.538438273,162138.633063622,159209,"base","Poisson"
27,"Both-0.05","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6 + capture_5:capture_6 + capture_2:capture_4",492.38532015806,159958.368390302,157634.227594599,162318.930497577,159209,"base","Poisson"
27,"Both-0.1","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6 + capture_5:capture_6 + capture_2:capture_4",492.38532015806,159958.368390302,157634.227594599,162318.930497577,159209,"base","Poisson"
28,"Forward-0.05","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",495.967525452375,159520.65668041,157348.43463185,161724.503279202,159503,"base","NB"
28,"Forward-0.1","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",495.967525452375,159520.65668041,157348.43463185,161724.503279202,159503,"base","NB"
28,"Backward-0.05","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",495.967525452375,159520.65668041,157348.43463185,161724.503279202,159503,"base","NB"
28,"Backward-0.1","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",495.967525452375,159520.65668041,157348.43463185,161724.503279202,159503,"base","NB"
28,"Both-0.05","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",495.967525452375,159520.65668041,157348.43463185,161724.503279202,159503,"base","NB"
28,"Both-0.1","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",495.967525452375,159520.65668041,157348.43463185,161724.503279202,159503,"base","NB"
28,"Forward-0.05","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",493.949575794113,159521.575857852,157351.362130471,161723.356606528,159503,"base","Poisson"
28,"Forward-0.1","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",493.949575794113,159521.575857852,157351.362130471,161723.356606528,159503,"base","Poisson"
28,"Backward-0.05","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",493.949575794113,159521.575857852,157351.362130471,161723.356606528,159503,"base","Poisson"
28,"Backward-0.1","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",493.949575794113,159521.575857852,157351.362130471,161723.356606528,159503,"base","Poisson"
28,"Both-0.05","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",493.949575794113,159521.575857852,157351.362130471,161723.356606528,159503,"base","Poisson"
28,"Both-0.1","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",493.949575794113,159521.575857852,157351.362130471,161723.356606528,159503,"base","Poisson"
29,"Forward-0.05","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",494.215212702751,160894.407684729,158701.383431069,163119.418218239,159468,"base","NB"
29,"Forward-0.1","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",494.215212702751,160894.407684729,158701.383431069,163119.418218239,159468,"base","NB"
29,"Backward-0.05","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",494.215212702751,160894.407684729,158701.383431069,163119.418218239,159468,"base","NB"
29,"Backward-0.1","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",494.215212702751,160894.407684729,158701.383431069,163119.418218239,159468,"base","NB"
29,"Both-0.05","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",494.215212702751,160894.407684729,158701.383431069,163119.418218239,159468,"base","NB"
29,"Both-0.1","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",494.215212702751,160894.407684729,158701.383431069,163119.418218239,159468,"base","NB"
29,"Forward-0.05","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",492.205061306374,160894.400592452,158702.525815179,163118.229598292,159468,"base","Poisson"
29,"Forward-0.1","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",492.205061306374,160894.400592452,158702.525815179,163118.229598292,159468,"base","Poisson"
29,"Backward-0.05","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",492.205061306374,160894.400592452,158702.525815179,163118.229598292,159468,"base","Poisson"
29,"Backward-0.1","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",492.205061306374,160894.400592452,158702.525815179,163118.229598292,159468,"base","Poisson"
29,"Both-0.05","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",492.205061306374,160894.400592452,158702.525815179,163118.229598292,159468,"base","Poisson"
29,"Both-0.1","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",492.205061306374,160894.400592452,158702.525815179,163118.229598292,159468,"base","Poisson"
30,"Forward-0.05","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6 + capture_4:capture_6",488.81858804822,157730.359480203,155514.108991041,159979.993141518,159670,"base","NB"
30,"Forward-0.1","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6 + capture_4:capture_6",488.81858804822,157730.359480203,155514.108991041,159979.993141518,159670,"base","NB"
30,"Backward-0.05","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",493.841745525599,158489.803592412,156332.550610572,160678.431937577,159670,"base","NB"
30,"Backward-0.1","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",493.841745525599,158489.803592412,156332.550610572,160678.431937577,159670,"base","NB"
30,"Both-0.05","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6 + capture_4:capture_6",488.81858804822,157730.359480203,155514.108991041,159979.993141518,159670,"base","NB"
30,"Both-0.1","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6 + capture_4:capture_6",488.81858804822,157730.359480203,155514.108991041,159979.993141518,159670,"base","NB"
30,"Forward-0.05","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6 + capture_4:capture_6",486.804350532188,157730.44367813,155515.837744793,159978.385323641,159670,"base","Poisson"
30,"Forward-0.1","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6 + capture_4:capture_6",486.804350532188,157730.44367813,155515.837744793,159978.385323641,159670,"base","Poisson"
30,"Backward-0.05","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",491.830027470075,158489.813530861,156334.414386929,160676.53518778,159670,"base","Poisson"
30,"Backward-0.1","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",491.830027470075,158489.813530861,156334.414386929,160676.53518778,159670,"base","Poisson"
30,"Both-0.05","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6 + capture_4:capture_6",486.804350532188,157730.44367813,155515.837744793,159978.385323641,159670,"base","Poisson"
30,"Both-0.1","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6 + capture_4:capture_6",486.804350532188,157730.44367813,155515.837744793,159978.385323641,159670,"base","Poisson"
31,"Forward-0.05","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6 + capture_3:capture_4",498.79862549901,159137.100466855,156900.485647796,161407.440083636,159454,"base","NB"
31,"Forward-0.1","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6 + capture_3:capture_4",498.79862549901,159137.100466855,156900.485647796,161407.440083636,159454,"base","NB"
31,"Backward-0.05","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",506.00188614428,160009.223095966,157825.992961131,162224.311644326,159454,"base","NB"
31,"Backward-0.1","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",506.00188614428,160009.223095966,157825.992961131,162224.311644326,159454,"base","NB"
31,"Both-0.05","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6 + capture_3:capture_4",498.79862549901,159137.100466855,156900.485647796,161407.440083636,159454,"base","NB"
31,"Both-0.1","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6 + capture_3:capture_4",498.79862549901,159137.100466855,156900.485647796,161407.440083636,159454,"base","NB"
31,"Forward-0.05","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6 + capture_3:capture_4",496.790381959387,159137.284552379,156902.50097148,161405.739931649,159454,"base","Poisson"
31,"Forward-0.1","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6 + capture_3:capture_4",496.790381959387,159137.284552379,156902.50097148,161405.739931649,159454,"base","Poisson"
31,"Backward-0.05","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",504.000263120057,160009.817435451,157832.358519667,162218.966546277,159454,"base","Poisson"
31,"Backward-0.1","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",504.000263120057,160009.817435451,157832.358519667,162218.966546277,159454,"base","Poisson"
31,"Both-0.05","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6 + capture_3:capture_4",496.790381959387,159137.284552379,156902.50097148,161405.739931649,159454,"base","Poisson"
31,"Both-0.1","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6 + capture_3:capture_4",496.790381959387,159137.284552379,156902.50097148,161405.739931649,159454,"base","Poisson"
32,"Forward-0.05","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",490.668124288321,157981.390272541,155833.535070366,160160.434946694,159578,"base","NB"
32,"Forward-0.1","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",490.668124288321,157981.390272541,155833.535070366,160160.434946694,159578,"base","NB"
32,"Backward-0.05","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",490.668124288321,157981.390272541,155833.535070366,160160.434946694,159578,"base","NB"
32,"Backward-0.1","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",490.668124288321,157981.390272541,155833.535070366,160160.434946694,159578,"base","NB"
32,"Both-0.05","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",490.668124288321,157981.390272541,155833.535070366,160160.434946694,159578,"base","NB"
32,"Both-0.1","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",490.668124288321,157981.390272541,155833.535070366,160160.434946694,159578,"base","NB"
32,"Forward-0.05","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",488.653914525269,157981.119344857,155834.805841289,160158.578706811,159578,"base","Poisson"
32,"Forward-0.1","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",488.653914525269,157981.119344857,155834.805841289,160158.578706811,159578,"base","Poisson"
32,"Backward-0.05","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",488.653914525269,157981.119344857,155834.805841289,160158.578706811,159578,"base","Poisson"
32,"Backward-0.1","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",488.653914525269,157981.119344857,155834.805841289,160158.578706811,159578,"base","Poisson"
32,"Both-0.05","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",488.653914525269,157981.119344857,155834.805841289,160158.578706811,159578,"base","Poisson"
32,"Both-0.1","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",488.653914525269,157981.119344857,155834.805841289,160158.578706811,159578,"base","Poisson"
33,"Forward-0.05","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",491.645161598921,159757.473686309,157581.083455959,161965.569862579,159584,"base","NB"
33,"Forward-0.1","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",491.645161598921,159757.473686309,157581.083455959,161965.569862579,159584,"base","NB"
33,"Backward-0.05","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",491.645161598921,159757.473686309,157581.083455959,161965.569862579,159584,"base","NB"
33,"Backward-0.1","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",491.645161598921,159757.473686309,157581.083455959,161965.569862579,159584,"base","NB"
33,"Both-0.05","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",491.645161598921,159757.473686309,157581.083455959,161965.569862579,159584,"base","NB"
33,"Both-0.1","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",491.645161598921,159757.473686309,157581.083455959,161965.569862579,159584,"base","NB"
33,"Forward-0.05","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",489.630393256256,159757.60697639,157582.777856716,161964.097817801,159584,"base","Poisson"
33,"Forward-0.1","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",489.630393256256,159757.60697639,157582.777856716,161964.097817801,159584,"base","Poisson"
33,"Backward-0.05","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",489.630393256256,159757.60697639,157582.777856716,161964.097817801,159584,"base","Poisson"
33,"Backward-0.1","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",489.630393256256,159757.60697639,157582.777856716,161964.097817801,159584,"base","Poisson"
33,"Both-0.05","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",489.630393256256,159757.60697639,157582.777856716,161964.097817801,159584,"base","Poisson"
33,"Both-0.1","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",489.630393256256,159757.60697639,157582.777856716,161964.097817801,159584,"base","Poisson"
34,"Forward-0.05","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6 + capture_1:capture_4",489.159159213305,158093.013535935,155870.676230687,160348.847910298,159626,"base","NB"
34,"Forward-0.1","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6 + capture_1:capture_4",489.159159213305,158093.013535935,155870.676230687,160348.847910298,159626,"base","NB"
34,"Backward-0.05","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",495.867965459824,158941.511667603,156777.254465341,161137.267245422,159626,"base","NB"
34,"Backward-0.1","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",495.867965459824,158941.511667603,156777.254465341,161137.267245422,159626,"base","NB"
34,"Both-0.05","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6 + capture_1:capture_4",489.159159213305,158093.013535935,155870.676230687,160348.847910298,159626,"base","NB"
34,"Both-0.1","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6 + capture_1:capture_4",489.159159213305,158093.013535935,155870.676230687,160348.847910298,159626,"base","NB"
34,"Forward-0.05","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6 + capture_1:capture_4",487.14349908981,158093.919646836,155873.559459158,160347.719303747,159626,"base","Poisson"
34,"Forward-0.1","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6 + capture_1:capture_4",487.14349908981,158093.919646836,155873.559459158,160347.719303747,159626,"base","Poisson"
34,"Backward-0.05","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",493.851244742451,158942.014409296,156779.779008716,161135.690307038,159626,"base","Poisson"
34,"Backward-0.1","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",493.851244742451,158942.014409296,156779.779008716,161135.690307038,159626,"base","Poisson"
34,"Both-0.05","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6 + capture_1:capture_4",487.14349908981,158093.919646836,155873.559459158,160347.719303747,159626,"base","Poisson"
34,"Both-0.1","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6 + capture_1:capture_4",487.14349908981,158093.919646836,155873.559459158,160347.719303747,159626,"base","Poisson"
35,"Forward-0.05","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6 + capture_2:capture_4 + capture_1:capture_5",490.494315177202,158087.281946286,155787.740910248,160422.864335111,159634,"base","NB"
35,"Forward-0.1","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6 + capture_2:capture_4 + capture_1:capture_5",490.494315177202,158087.281946286,155787.740910248,160422.864335111,159634,"base","NB"
35,"Backward-0.05","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",500.796324640512,159675.406031234,157499.370188153,161883.153345873,159634,"base","NB"
35,"Backward-0.1","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",500.796324640512,159675.406031234,157499.370188153,161883.153345873,159634,"base","NB"
35,"Both-0.05","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6 + capture_2:capture_4 + capture_1:capture_5",490.494315177202,158087.281946286,155787.740910248,160422.864335111,159634,"base","NB"
35,"Both-0.1","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6 + capture_2:capture_4 + capture_1:capture_5",490.494315177202,158087.281946286,155787.740910248,160422.864335111,159634,"base","NB"
35,"Forward-0.05","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6 + capture_2:capture_4 + capture_1:capture_5",488.477344101858,158087.356952744,155789.610790252,160421.091925469,159634,"base","Poisson"
35,"Forward-0.1","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6 + capture_2:capture_4 + capture_1:capture_5",488.477344101858,158087.356952744,155789.610790252,160421.091925469,159634,"base","Poisson"
35,"Backward-0.05","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",498.783856148531,159675.224694228,157501.238457568,161880.863866428,159634,"base","Poisson"
35,"Backward-0.1","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",498.783856148531,159675.224694228,157501.238457568,161880.863866428,159634,"base","Poisson"
35,"Both-0.05","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6 + capture_2:capture_4 + capture_1:capture_5",488.477344101858,158087.356952744,155789.610790252,160421.091925469,159634,"base","Poisson"
35,"Both-0.1","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6 + capture_2:capture_4 + capture_1:capture_5",488.477344101858,158087.356952744,155789.610790252,160421.091925469,159634,"base","Poisson"
36,"Forward-0.05","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",494.894083321095,160169.580192121,157985.668087515,162385.346354017,159655,"base","NB"
36,"Forward-0.1","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",494.894083321095,160169.580192121,157985.668087515,162385.346354017,159655,"base","NB"
36,"Backward-0.05","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",494.894083321095,160169.580192121,157985.668087515,162385.346354017,159655,"base","NB"
36,"Backward-0.1","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",494.894083321095,160169.580192121,157985.668087515,162385.346354017,159655,"base","NB"
36,"Both-0.05","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",494.894083321095,160169.580192121,157985.668087515,162385.346354017,159655,"base","NB"
36,"Both-0.1","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",494.894083321095,160169.580192121,157985.668087515,162385.346354017,159655,"base","NB"
36,"Forward-0.05","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",492.885066562934,160169.798188152,157987.612601602,162383.788723541,159655,"base","Poisson"
36,"Forward-0.1","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",492.885066562934,160169.798188152,157987.612601602,162383.788723541,159655,"base","Poisson"
36,"Backward-0.05","capture_1 + capture_2 + capture_3 + capture_4 + capture_5 + capture_6",492.885066562934,160169.798188152,157987.612601602,162383.788723541,159655,"base","Poisson"
