age_grp_five,fod,year,month,N_ID
12,0,2021,11,1072
6,0,2021,11,1072
7,0,2021,11,1072
9,0,2021,11,1072
13,0,2021,11,1072
15,0,2021,11,1072
8,0,2021,11,1072
8,0,2021,11,1072
12,0,2021,11,1072
10,0,2021,11,1072
13,0,2021,11,1072
7,0,2021,11,1072
13,0,2021,11,1072
14,0,2021,11,1072
.,0,2021,11,1072
8,0,2021,11,1072
8,0,2021,11,1072
13,0,2021,11,1072
10,0,2021,11,1072
11,0,2021,11,1072
11,0,2021,11,1072
11,0,2021,11,1072
11,0,2021,11,1072
7,0,2021,11,1072
9,0,2021,11,1072
8,0,2021,11,1072
8,0,2021,11,1072
9,0,2021,11,1072
6,0,2021,11,1072
12,0,2021,11,1072
8,0,2021,11,1072
3,0,2021,11,1072
11,0,2021,11,1072
7,0,2021,11,1072
9,0,2021,11,1072
10,0,2021,11,1072
9,0,2021,11,1072
6,0,2021,11,1072
8,0,2021,11,1072
11,0,2021,11,1072
6,0,2021,11,1072
8,0,2021,11,1072
9,0,2021,11,1072
8,0,2021,11,1072
9,0,2021,11,1072
7,0,2021,11,1072
6,0,2021,11,1072
12,0,2021,11,1072
10,0,2021,11,1072
10,0,2021,11,1072
10,0,2021,11,1072
7,0,2021,11,1072
7,0,2021,11,1072
6,0,2021,11,1072
12,0,2021,11,1072
8,0,2021,11,1072
16,0,2021,11,1072
6,0,2021,11,1072
12,0,2021,11,1072
11,0,2021,11,1072
7,0,2021,11,1072
9,0,2021,11,1072
8,0,2021,11,1072
7,0,2021,11,1072
6,0,2021,11,1072
16,0,2021,11,1072
5,0,2021,11,1072
5,0,2021,11,1072
8,0,2021,11,1072
8,0,2021,11,1072
10,0,2021,11,1072
9,0,2021,11,1072
15,0,2021,11,1072
8,0,2021,11,1072
13,0,2021,11,1072
5,0,2021,11,1072
12,0,2021,11,1072
7,0,2021,11,1072
12,0,2021,11,1072
14,0,2021,11,1072
7,0,2021,11,1072
11,0,2021,11,1072
9,0,2021,11,1072
8,0,2021,11,1072
4,0,2021,11,1072
6,0,2021,11,1072
6,0,2021,11,1072
11,0,2021,11,1072
8,0,2021,11,1072
7,0,2021,11,1072
8,0,2021,11,1072
14,0,2021,11,1072
8,0,2021,11,1072
8,0,2021,11,1072
9,0,2021,11,1072
8,0,2021,11,1072
8,0,2021,11,1072
8,0,2021,11,1072
6,0,2021,11,1072
12,0,2021,11,1072
6,0,2021,11,1072
6,0,2021,11,1072
8,0,2021,11,1072
13,0,2021,11,1072
7,0,2021,11,1072
9,0,2021,11,1072
6,0,2021,11,1072
6,0,2021,11,1072
11,0,2021,11,1072
9,0,2021,11,1072
8,0,2021,11,1072
7,0,2021,11,1072
12,0,2021,11,1072
6,0,2021,11,1072
8,0,2021,11,1072
9,0,2021,11,1072
7,0,2021,11,1072
11,0,2021,11,1072
12,0,2021,11,1072
7,0,2021,11,1072
7,0,2021,11,1072
6,0,2021,11,1072
12,0,2021,11,1072
12,0,2021,11,1072
12,0,2021,11,1072
5,0,2021,11,1072
9,0,2021,11,1072
11,0,2021,11,1072
10,0,2021,11,1072
10,0,2021,11,1072
8,0,2021,11,1072
8,0,2021,11,1072
5,0,2021,11,1072
9,0,2021,11,1072
10,0,2021,11,1072
13,0,2021,11,1072
7,0,2021,11,1072
12,0,2021,11,1072
11,0,2021,11,1072
7,0,2021,11,1072
12,0,2021,11,1072
5,0,2021,11,1072
11,0,2021,11,1072
6,0,2021,11,1072
12,0,2021,11,1072
10,0,2021,11,1072
13,0,2021,11,1072
7,0,2021,11,1072
8,0,2021,11,1072
12,0,2021,11,1072
8,0,2021,11,1072
11,0,2021,11,1072
11,0,2021,11,1072
12,0,2021,11,1072
9,0,2021,11,1072
12,0,2021,11,1072
9,0,2021,11,1072
12,0,2021,11,1072
7,0,2021,11,1072
10,0,2021,11,1072
12,0,2021,11,1072
14,0,2021,11,1072
8,0,2021,11,1072
8,0,2021,11,1072
7,0,2021,11,1072
6,0,2021,11,1072
8,0,2021,11,1072
11,0,2021,11,1072
12,0,2021,11,1072
9,0,2021,11,1072
6,0,2021,11,1072
6,0,2021,11,1072
8,0,2021,11,1072
7,0,2021,11,1072
12,0,2021,11,1072
7,0,2021,11,1072
7,0,2021,11,1072
7,0,2021,11,1072
12,0,2021,11,1072
6,0,2021,11,1072
6,0,2021,11,1072
17,0,2021,11,1072
6,0,2021,11,1072
7,0,2021,11,1072
6,0,2021,11,1072
9,0,2021,11,1072
9,0,2021,11,1072
9,0,2021,11,1072
9,0,2021,11,1072
8,0,2021,11,1072
13,0,2021,11,1072
10,0,2021,11,1072
6,0,2021,11,1072
13,0,2021,11,1072
5,0,2021,11,1072
6,0,2021,11,1072
17,0,2021,11,1072
9,0,2021,11,1072
12,0,2021,11,1072
7,0,2021,11,1072
8,0,2021,11,1072
7,0,2021,11,1072
5,0,2021,11,1072
6,0,2021,11,1072
6,0,2021,11,1072
11,0,2021,11,1072
14,0,2021,11,1072
14,0,2021,11,1072
12,0,2021,11,1072
12,0,2021,11,1072
11,0,2021,11,1072
7,0,2021,11,1072
8,0,2021,11,1072
5,0,2021,11,1072
10,0,2021,11,1072
7,0,2021,11,1072
11,0,2021,11,1072
8,0,2021,11,1072
10,0,2021,11,1072
5,0,2021,11,1072
8,0,2021,11,1072
12,0,2021,11,1072
9,0,2021,11,1072
16,0,2021,11,1072
11,0,2021,11,1072
10,0,2021,11,1072
9,0,2021,11,1072
7,0,2021,11,1072
6,0,2021,11,1072
7,0,2021,11,1072
8,0,2021,11,1072
8,0,2021,11,1072
7,0,2021,11,1072
12,0,2021,11,1072
7,0,2021,11,1072
11,0,2021,11,1072
11,0,2021,11,1072
4,0,2021,11,1072
8,0,2021,11,1072
6,0,2021,11,1072
8,0,2021,11,1072
12,0,2021,11,1072
9,0,2021,11,1072
8,0,2021,11,1072
7,0,2021,11,1072
13,0,2021,11,1072
11,0,2021,11,1072
7,0,2021,11,1072
5,0,2021,11,1072
5,0,2021,11,1072
13,0,2021,11,1072
6,0,2021,11,1072
12,0,2021,11,1072
10,0,2021,11,1072
12,0,2021,11,1072
7,0,2021,11,1072
11,0,2021,11,1072
5,0,2021,11,1072
6,0,2021,11,1072
9,0,2021,11,1072
13,0,2021,11,1072
7,0,2021,11,1072
9,0,2021,11,1072
8,0,2021,11,1072
13,0,2021,11,1072
13,0,2021,11,1072
11,0,2021,11,1072
13,0,2021,11,1072
8,0,2021,11,1072
8,0,2021,11,1072
6,0,2021,11,1072
7,0,2021,11,1072
.,0,2021,11,1072
11,0,2021,11,1072
7,0,2021,11,1072
10,0,2021,11,1072
12,0,2021,11,1072
10,0,2021,11,1072
10,0,2021,11,1072
6,0,2021,11,1072
12,0,2021,11,1072
7,0,2021,11,1072
10,0,2021,11,1072
8,0,2021,11,1072
12,0,2021,11,1072
7,0,2021,11,1072
13,0,2021,11,1072
12,0,2021,11,1072
15,0,2021,11,1072
11,0,2021,11,1072
9,0,2021,11,1072
7,0,2021,11,1072
12,0,2021,11,1072
13,0,2021,11,1072
8,0,2021,11,1072
17,0,2021,11,1072
7,0,2021,11,1072
14,0,2021,11,1072
6,0,2021,11,1072
9,0,2021,11,1072
12,0,2021,11,1072
12,0,2021,11,1072
12,0,2021,11,1072
10,0,2021,11,1072
10,0,2021,11,1072
9,0,2021,11,1072
9,0,2021,11,1072
11,0,2021,11,1072
9,0,2021,11,1072
8,0,2021,11,1072
11,0,2021,11,1072
7,0,2021,11,1072
12,0,2021,11,1072
13,0,2021,11,1072
13,0,2021,11,1072
6,0,2021,11,1072
11,0,2021,11,1072
12,0,2021,11,1072
8,0,2021,11,1072
9,0,2021,11,1072
8,0,2021,11,1072
6,0,2021,11,1072
7,0,2021,11,1072
6,0,2021,11,1072
6,0,2021,11,1072
5,0,2021,11,1072
9,0,2021,11,1072
11,0,2021,11,1072
9,0,2021,11,1072
6,0,2021,11,1072
.,0,2021,11,1072
5,0,2021,11,1072
14,0,2021,11,1072
4,0,2021,11,1072
8,0,2021,11,1072
8,0,2021,11,1072
10,0,2021,11,1072
6,0,2021,11,1072
10,0,2021,11,1072
10,0,2021,11,1072
8,0,2021,11,1072
8,0,2021,11,1072
14,0,2021,11,1072
6,0,2021,11,1072
8,0,2021,11,1072
8,0,2021,11,1072
11,0,2021,11,1072
9,0,2021,11,1072
10,0,2021,11,1072
8,0,2021,11,1072
7,0,2021,11,1072
12,0,2021,11,1072
8,0,2021,11,1072
19,0,2021,11,1072
6,0,2021,11,1072
10,0,2021,11,1072
12,0,2021,11,1072
6,0,2021,11,1072
7,0,2021,11,1072
15,0,2021,11,1072
8,0,2021,11,1072
7,0,2021,11,1072
8,0,2021,11,1072
7,0,2021,11,1072
8,0,2021,11,1072
7,0,2021,11,1072
5,0,2021,11,1072
5,0,2021,11,1072
5,0,2021,11,1072
5,0,2021,11,1072
11,0,2021,11,1072
5,0,2021,11,1072
10,0,2021,11,1072
1,0,2021,11,1072
6,0,2021,11,1072
7,0,2021,11,1072
6,0,2021,11,1072
8,0,2021,11,1072
13,0,2021,11,1072
7,0,2021,11,1072
7,0,2021,11,1072
9,0,2021,11,1072
8,0,2021,11,1072
10,0,2021,11,1072
11,0,2021,11,1072
11,0,2021,11,1072
8,0,2021,11,1072
6,0,2021,11,1072
12,0,2021,11,1072
7,0,2021,11,1072
6,0,2021,11,1072
9,0,2021,11,1072
11,0,2021,11,1072
6,0,2021,11,1072
8,0,2021,11,1072
12,0,2021,11,1072
.,0,2021,11,1072
11,0,2021,11,1072
20,0,2021,11,1072
6,0,2021,11,1072
7,0,2021,11,1072
12,0,2021,11,1072
11,0,2021,11,1072
11,0,2021,11,1072
11,0,2021,11,1072
9,0,2021,11,1072
9,0,2021,11,1072
8,0,2021,11,1072
8,0,2021,11,1072
6,0,2021,11,1072
5,0,2021,11,1072
7,0,2021,11,1072
14,0,2021,11,1072
7,0,2021,11,1072
7,0,2021,11,1072
8,0,2021,11,1072
8,0,2021,11,1072
.,0,2021,11,1072
7,0,2021,11,1072
7,0,2021,11,1072
11,0,2021,11,1072
5,0,2021,11,1072
6,0,2021,11,1072
7,0,2021,11,1072
7,0,2021,11,1072
9,0,2021,11,1072
13,0,2021,11,1072
10,0,2021,11,1072
11,0,2021,11,1072
9,0,2021,11,1072
9,0,2021,11,1072
11,0,2021,11,1072
7,0,2021,11,1072
8,0,2021,11,1072
8,0,2021,11,1072
11,0,2021,11,1072
12,0,2021,11,1072
12,0,2021,11,1072
7,0,2021,11,1072
10,0,2021,11,1072
12,0,2021,11,1072
10,0,2021,11,1072
8,0,2021,11,1072
9,0,2021,11,1072
9,0,2021,11,1072
12,0,2021,11,1072
11,0,2021,11,1072
13,0,2021,11,1072
9,0,2021,11,1072
13,0,2021,11,1072
13,0,2021,11,1072
8,0,2021,11,1072
8,0,2021,11,1072
9,0,2021,11,1072
6,0,2021,11,1072
9,0,2021,11,1072
11,0,2021,11,1072
11,0,2021,11,1072
7,0,2021,11,1072
9,0,2021,11,1072
17,0,2021,11,1072
10,0,2021,11,1072
6,0,2021,11,1072
14,0,2021,11,1072
8,0,2021,11,1072
4,0,2021,11,1072
9,0,2021,11,1072
6,0,2021,11,1072
8,0,2021,11,1072
7,0,2021,11,1072
6,0,2021,11,1072
13,0,2021,11,1072
9,0,2021,11,1072
14,0,2021,11,1072
12,0,2021,11,1072
11,0,2021,11,1072
9,0,2021,11,1072
15,0,2021,11,1072
10,0,2021,11,1072
12,0,2021,11,1072
9,0,2021,11,1072
9,0,2021,11,1072
8,0,2021,11,1072
8,0,2021,11,1072
8,0,2021,11,1072
12,0,2021,11,1072
10,0,2021,11,1072
10,0,2021,11,1072
10,0,2021,11,1072
9,0,2021,11,1072
10,0,2021,11,1072
14,0,2021,11,1072
7,0,2021,11,1072
12,0,2021,11,1072
7,0,2021,11,1072
7,0,2021,11,1072
15,0,2021,11,1072
9,0,2021,11,1072
8,0,2021,11,1072
13,0,2021,11,1072
7,0,2021,11,1072
9,0,2021,11,1072
13,0,2021,11,1072
7,0,2021,11,1072
7,0,2021,11,1072
9,0,2021,11,1072
8,0,2021,11,1072
11,0,2021,11,1072
15,0,2021,11,1072
13,0,2021,11,1072
10,0,2021,11,1072
7,0,2021,11,1072
7,0,2021,11,1072
.,0,2021,11,1072
11,0,2021,11,1072
13,0,2021,11,1072
9,0,2021,11,1072
13,0,2021,11,1072
14,0,2021,11,1072
6,0,2021,11,1072
10,0,2021,11,1072
7,0,2021,11,1072
12,0,2021,11,1072
4,0,2021,11,1072
8,0,2021,11,1072
8,0,2021,11,1072
6,0,2021,11,1072
13,0,2021,11,1072
8,0,2021,11,1072
7,0,2021,11,1072
8,0,2021,11,1072
11,0,2021,11,1072
4,0,2021,11,1072
14,0,2021,11,1072
7,0,2021,11,1072
7,0,2021,11,1072
11,0,2021,11,1072
15,0,2021,11,1072
5,0,2021,11,1072
13,0,2021,11,1072
7,0,2021,11,1072
7,0,2021,11,1072
7,0,2021,11,1072
9,0,2021,11,1072
9,0,2021,11,1072
11,0,2021,11,1072
6,0,2021,11,1072
8,0,2021,11,1072
5,0,2021,11,1072
8,0,2021,11,1072
7,0,2021,11,1072
11,0,2021,11,1072
8,0,2021,11,1072
8,0,2021,11,1072
8,0,2021,11,1072
8,0,2021,11,1072
5,0,2021,11,1072
10,0,2021,11,1072
12,0,2021,11,1072
12,0,2021,11,1072
10,0,2021,11,1072
8,0,2021,11,1072
7,0,2021,11,1072
8,0,2021,11,1072
19,0,2021,11,1072
11,0,2021,11,1072
7,0,2021,11,1072
15,0,2021,11,1072
5,0,2021,11,1072
5,0,2021,11,1072
12,0,2021,11,1072
7,0,2021,11,1072
17,0,2021,11,1072
12,0,2021,11,1072
5,0,2021,11,1072
9,0,2021,11,1072
10,0,2021,11,1072
6,0,2021,11,1072
12,0,2021,11,1072
9,0,2021,11,1072
6,0,2021,11,1072
15,0,2021,11,1072
14,0,2021,11,1072
9,0,2021,11,1072
9,0,2021,11,1072
7,0,2021,11,1072
7,0,2021,11,1072
14,0,2021,11,1072
12,0,2021,11,1072
13,0,2021,11,1072
12,0,2021,11,1072
9,0,2021,11,1072
10,0,2021,11,1072
10,0,2021,11,1072
6,0,2021,11,1072
13,0,2021,11,1072
10,0,2021,11,1072
6,0,2021,11,1072
10,0,2021,11,1072
10,0,2021,11,1072
7,0,2021,11,1072
8,0,2021,11,1072
17,0,2021,11,1072
14,0,2021,11,1072
11,0,2021,11,1072
16,0,2021,11,1072
9,0,2021,11,1072
12,0,2021,11,1072
9,0,2021,11,1072
8,0,2021,11,1072
8,0,2021,11,1072
12,0,2021,11,1072
6,0,2021,11,1072
7,0,2021,11,1072
8,0,2021,11,1072
6,0,2021,11,1072
12,0,2021,11,1072
7,0,2021,11,1072
4,0,2021,11,1072
.,0,2021,11,1072
6,0,2021,11,1072
11,0,2021,11,1072
5,0,2021,11,1072
17,0,2021,11,1072
8,0,2021,11,1072
7,0,2021,11,1072
7,0,2021,11,1072
5,0,2021,11,1072
6,0,2021,11,1072
7,0,2021,11,1072
5,0,2021,11,1072
13,0,2021,11,1072
11,0,2021,11,1072
9,0,2021,11,1072
9,0,2021,11,1072
7,0,2021,11,1072
7,0,2021,11,1072
9,0,2021,11,1072
10,0,2021,11,1072
10,0,2021,11,1072
6,0,2021,11,1072
7,0,2021,11,1072
7,0,2021,11,1072
8,0,2021,11,1072
7,0,2021,11,1072
8,0,2021,11,1072
8,0,2021,11,1072
12,0,2021,11,1072
9,0,2021,11,1072
5,0,2021,11,1072
7,0,2021,11,1072
10,0,2021,11,1072
6,0,2021,11,1072
5,0,2021,11,1072
5,0,2021,11,1072
7,0,2021,11,1072
7,0,2021,11,1072
7,0,2021,11,1072
11,0,2021,11,1072
4,0,2021,11,1072
19,0,2021,11,1072
9,0,2021,11,1072
12,0,2021,11,1072
10,0,2021,11,1072
13,0,2021,11,1072
8,0,2021,11,1072
6,0,2021,11,1072
8,0,2021,11,1072
12,0,2021,11,1072
11,0,2021,11,1072
10,0,2021,11,1072
13,0,2021,11,1072
9,0,2021,11,1072
6,0,2021,11,1072
5,0,2021,11,1072
19,0,2021,11,1072
8,0,2021,11,1072
10,0,2021,11,1072
.,0,2021,11,1072
10,0,2021,11,1072
4,0,2021,11,1072
6,0,2021,11,1072
8,0,2021,11,1072
10,0,2021,11,1072
8,0,2021,11,1072
10,0,2021,11,1072
8,0,2021,11,1072
8,0,2021,11,1072
5,0,2021,11,1072
5,0,2021,11,1072
8,0,2021,11,1072
13,0,2021,11,1072
13,0,2021,11,1072
7,0,2021,11,1072
15,0,2021,11,1072
8,0,2021,11,1072
10,0,2021,11,1072
5,0,2021,11,1072
12,0,2021,11,1072
11,0,2021,11,1072
7,0,2021,11,1072
8,0,2021,11,1072
5,0,2021,11,1072
9,0,2021,11,1072
7,0,2021,11,1072
7,0,2021,11,1072
11,0,2021,11,1072
10,0,2021,11,1072
8,0,2021,11,1072
6,0,2021,11,1072
5,0,2021,11,1072
11,0,2021,11,1072
6,0,2021,11,1072
5,0,2021,11,1072
12,0,2021,11,1072
10,0,2021,11,1072
8,0,2021,11,1072
13,0,2021,11,1072
13,0,2021,11,1072
9,0,2021,11,1072
.,0,2021,11,1072
8,0,2021,11,1072
11,0,2021,11,1072
6,0,2021,11,1072
10,0,2021,11,1072
9,0,2021,11,1072
6,0,2021,11,1072
7,0,2021,11,1072
9,0,2021,11,1072
11,0,2021,11,1072
10,0,2021,11,1072
7,0,2021,11,1072
8,0,2021,11,1072
9,0,2021,11,1072
8,0,2021,11,1072
8,0,2021,11,1072
12,0,2021,11,1072
11,0,2021,11,1072
6,0,2021,11,1072
13,0,2021,11,1072
10,0,2021,11,1072
13,0,2021,11,1072
6,0,2021,11,1072
12,0,2021,11,1072
9,0,2021,11,1072
9,0,2021,11,1072
8,0,2021,11,1072
8,0,2021,11,1072
8,0,2021,11,1072
13,0,2021,11,1072
13,0,2021,11,1072
7,0,2021,11,1072
7,0,2021,11,1072
6,0,2021,11,1072
8,0,2021,11,1072
8,0,2021,11,1072
9,0,2021,11,1072
7,0,2021,11,1072
7,0,2021,11,1072
9,0,2021,11,1072
8,0,2021,11,1072
7,0,2021,11,1072
15,0,2021,11,1072
5,0,2021,11,1072
8,0,2021,11,1072
12,0,2021,11,1072
10,0,2021,11,1072
12,0,2021,11,1072
6,0,2021,11,1072
12,0,2021,11,1072
17,0,2021,11,1072
6,0,2021,11,1072
7,0,2021,11,1072
13,0,2021,11,1072
8,0,2021,11,1072
8,0,2021,11,1072
15,0,2021,11,1072
13,0,2021,11,1072
8,0,2021,11,1072
7,0,2021,11,1072
13,0,2021,11,1072
6,0,2021,11,1072
6,0,2021,11,1072
.,0,2021,11,1072
11,0,2021,11,1072
5,0,2021,11,1072
12,0,2021,11,1072
7,0,2021,11,1072
8,0,2021,11,1072
11,0,2021,11,1072
11,0,2021,11,1072
7,0,2021,11,1072
9,0,2021,11,1072
10,0,2021,11,1072
7,0,2021,11,1072
8,0,2021,11,1072
6,0,2021,11,1072
8,0,2021,11,1072
16,0,2021,11,1072
7,0,2021,11,1072
13,0,2021,11,1072
6,0,2021,11,1072
10,0,2021,11,1072
9,0,2021,11,1072
14,0,2021,11,1072
7,0,2021,11,1072
13,0,2021,11,1072
9,0,2021,11,1072
6,0,2021,11,1072
8,0,2021,11,1072
7,0,2021,11,1072
8,0,2021,11,1072
10,0,2021,11,1072
10,0,2021,11,1072
16,0,2021,11,1072
6,0,2021,11,1072
11,0,2021,11,1072
11,0,2021,11,1072
7,0,2021,11,1072
9,0,2021,11,1072
9,0,2021,11,1072
8,0,2021,11,1072
10,0,2021,11,1072
7,0,2021,11,1072
5,0,2021,11,1072
5,0,2021,11,1072
16,0,2021,11,1072
6,0,2021,11,1072
8,0,2021,11,1072
8,0,2021,11,1072
8,0,2021,11,1072
9,0,2021,11,1072
5,0,2021,11,1072
7,0,2021,11,1072
7,0,2021,11,1072
6,0,2021,11,1072
6,0,2021,11,1072
14,0,2021,11,1072
6,0,2021,11,1072
7,0,2021,11,1072
7,0,2021,11,1072
7,0,2021,11,1072
7,0,2021,11,1072
11,0,2021,11,1072
5,0,2021,11,1072
5,0,2021,11,1072
8,0,2021,11,1072
8,0,2021,11,1072
6,0,2021,11,1072
10,0,2021,11,1072
5,0,2021,11,1072
10,0,2021,11,1072
9,0,2021,11,1072
8,0,2021,11,1072
5,0,2021,11,1072
5,0,2021,11,1072
2,0,2021,11,1072
14,0,2021,11,1072
8,0,2021,11,1072
6,0,2021,11,1072
6,0,2021,11,1072
7,0,2021,11,1072
7,0,2021,11,1072
10,0,2021,11,1072
5,0,2021,11,1072
.,0,2021,11,1072
13,0,2021,11,1072
12,0,2021,11,1072
13,0,2021,11,1072
10,0,2021,11,1072
8,0,2021,11,1072
14,0,2021,11,1072
9,0,2021,11,1072
5,0,2021,11,1072
6,0,2021,11,1072
6,0,2021,11,1072
5,0,2021,11,1072
9,0,2021,11,1072
.,0,2021,11,1072
6,0,2021,11,1072
13,0,2021,11,1072
12,0,2021,11,1072
12,0,2021,11,1072
12,0,2021,11,1072
12,0,2021,11,1072
7,0,2021,11,1072
6,0,2021,11,1072
6,0,2021,11,1072
.,0,2021,11,1072
7,0,2021,11,1072
9,0,2021,11,1072
13,0,2021,11,1072
9,0,2021,11,1072
6,0,2021,11,1072
6,0,2021,11,1072
10,0,2021,11,1072
13,0,2021,11,1072
14,0,2021,11,1072
14,0,2021,11,1072
14,0,2021,11,1072
14,0,2021,11,1072
15,0,2021,11,1072
10,0,2021,11,1072
11,0,2021,11,1072
2,0,2021,11,1072
9,0,2021,11,1072
10,0,2021,11,1072
6,0,2021,11,1072
11,0,2021,11,1072
5,0,2021,11,1072
7,0,2021,11,1072
7,0,2021,11,1072
7,0,2021,11,1072
8,0,2021,11,1072
9,0,2021,11,1072
6,0,2021,11,1072
6,0,2021,11,1072
6,0,2021,11,1072
7,0,2021,11,1072
12,0,2021,11,1072
8,0,2021,11,1072
8,0,2021,11,1072
7,0,2021,11,1072
13,0,2021,11,1072
9,0,2021,11,1072
9,0,2021,11,1072
8,0,2021,11,1072
9,0,2021,11,1072
5,0,2021,11,1072
5,0,2021,11,1072
9,0,2021,11,1072
7,0,2021,11,1072
11,0,2021,11,1072
6,0,2021,11,1072
12,0,2021,11,1072
7,0,2021,11,1072
6,0,2021,11,1072
13,0,2021,11,1072
11,0,2021,11,1072
6,0,2021,11,1072
4,0,2021,11,1072
.,0,2021,11,1072
11,0,2021,11,1072
10,0,2021,11,1072
10,0,2021,11,1072
12,0,2021,11,1072
6,0,2021,11,1072
7,0,2021,11,1072
9,0,2021,11,1072
11,0,2021,11,1072
9,0,2021,11,1072
9,0,2021,11,1072
13,0,2021,12,1102
11,0,2021,12,1102
8,0,2021,12,1102
6,0,2021,12,1102
8,0,2021,12,1102
9,0,2021,12,1102
9,0,2021,12,1102
8,0,2021,12,1102
6,0,2021,12,1102
8,0,2021,12,1102
3,0,2021,12,1102
5,0,2021,12,1102
4,0,2021,12,1102
5,0,2021,12,1102
12,0,2021,12,1102
4,0,2021,12,1102
8,0,2021,12,1102
8,0,2021,12,1102
9,0,2021,12,1102
16,0,2021,12,1102
5,0,2021,12,1102
11,0,2021,12,1102
5,0,2021,12,1102
13,0,2021,12,1102
6,0,2021,12,1102
8,0,2021,12,1102
8,0,2021,12,1102
11,0,2021,12,1102
6,0,2021,12,1102
8,0,2021,12,1102
6,0,2021,12,1102
9,0,2021,12,1102
7,0,2021,12,1102
6,0,2021,12,1102
7,0,2021,12,1102
7,0,2021,12,1102
12,0,2021,12,1102
13,0,2021,12,1102
7,0,2021,12,1102
8,0,2021,12,1102
16,0,2021,12,1102
9,0,2021,12,1102
9,0,2021,12,1102
7,0,2021,12,1102
9,0,2021,12,1102
9,0,2021,12,1102
9,0,2021,12,1102
4,0,2021,12,1102
10,0,2021,12,1102
12,0,2021,12,1102
12,0,2021,12,1102
9,0,2021,12,1102
8,0,2021,12,1102
19,0,2021,12,1102
12,0,2021,12,1102
6,0,2021,12,1102
6,0,2021,12,1102
9,0,2021,12,1102
11,0,2021,12,1102
7,0,2021,12,1102
6,0,2021,12,1102
7,0,2021,12,1102
9,0,2021,12,1102
9,0,2021,12,1102
15,0,2021,12,1102
7,0,2021,12,1102
8,0,2021,12,1102
9,0,2021,12,1102
7,0,2021,12,1102
6,0,2021,12,1102
9,0,2021,12,1102
14,0,2021,12,1102
14,0,2021,12,1102
14,0,2021,12,1102
9,0,2021,12,1102
9,0,2021,12,1102
5,0,2021,12,1102
5,0,2021,12,1102
7,0,2021,12,1102
12,0,2021,12,1102
15,0,2021,12,1102
7,0,2021,12,1102
6,0,2021,12,1102
6,0,2021,12,1102
7,0,2021,12,1102
6,0,2021,12,1102
6,0,2021,12,1102
7,0,2021,12,1102
9,0,2021,12,1102
8,0,2021,12,1102
8,0,2021,12,1102
8,0,2021,12,1102
9,0,2021,12,1102
13,0,2021,12,1102
13,0,2021,12,1102
10,0,2021,12,1102
8,0,2021,12,1102
6,0,2021,12,1102
8,0,2021,12,1102
6,0,2021,12,1102
7,0,2021,12,1102
10,0,2021,12,1102
9,0,2021,12,1102
8,0,2021,12,1102
5,0,2021,12,1102
8,0,2021,12,1102
8,0,2021,12,1102
13,0,2021,12,1102
11,0,2021,12,1102
8,0,2021,12,1102
18,0,2021,12,1102
7,0,2021,12,1102
5,0,2021,12,1102
7,0,2021,12,1102
11,0,2021,12,1102
10,0,2021,12,1102
10,0,2021,12,1102
5,0,2021,12,1102
6,0,2021,12,1102
7,0,2021,12,1102
13,0,2021,12,1102
8,0,2021,12,1102
6,0,2021,12,1102
7,0,2021,12,1102
12,0,2021,12,1102
8,0,2021,12,1102
8,0,2021,12,1102
12,0,2021,12,1102
4,0,2021,12,1102
15,0,2021,12,1102
12,0,2021,12,1102
9,0,2021,12,1102
7,0,2021,12,1102
12,0,2021,12,1102
9,0,2021,12,1102
14,0,2021,12,1102
9,0,2021,12,1102
15,0,2021,12,1102
11,0,2021,12,1102
9,0,2021,12,1102
9,0,2021,12,1102
9,0,2021,12,1102
6,0,2021,12,1102
13,0,2021,12,1102
12,0,2021,12,1102
12,0,2021,12,1102
9,0,2021,12,1102
10,0,2021,12,1102
8,0,2021,12,1102
4,0,2021,12,1102
9,0,2021,12,1102
12,0,2021,12,1102
7,0,2021,12,1102
13,0,2021,12,1102
7,0,2021,12,1102
11,0,2021,12,1102
12,0,2021,12,1102
6,0,2021,12,1102
7,0,2021,12,1102
7,0,2021,12,1102
11,0,2021,12,1102
7,0,2021,12,1102
13,0,2021,12,1102
10,0,2021,12,1102
6,0,2021,12,1102
8,0,2021,12,1102
6,0,2021,12,1102
6,0,2021,12,1102
7,0,2021,12,1102
16,0,2021,12,1102
9,0,2021,12,1102
13,0,2021,12,1102
9,0,2021,12,1102
8,0,2021,12,1102
8,0,2021,12,1102
7,0,2021,12,1102
12,0,2021,12,1102
8,0,2021,12,1102
8,0,2021,12,1102
6,0,2021,12,1102
9,0,2021,12,1102
8,0,2021,12,1102
4,0,2021,12,1102
12,0,2021,12,1102
5,0,2021,12,1102
11,0,2021,12,1102
9,0,2021,12,1102
7,0,2021,12,1102
7,0,2021,12,1102
5,0,2021,12,1102
10,0,2021,12,1102
7,0,2021,12,1102
11,0,2021,12,1102
11,0,2021,12,1102
16,0,2021,12,1102
12,0,2021,12,1102
10,0,2021,12,1102
10,0,2021,12,1102
11,0,2021,12,1102
8,0,2021,12,1102
2,0,2021,12,1102
5,0,2021,12,1102
9,0,2021,12,1102
2,0,2021,12,1102
6,0,2021,12,1102
9,0,2021,12,1102
13,0,2021,12,1102
6,0,2021,12,1102
8,0,2021,12,1102
9,0,2021,12,1102
13,0,2021,12,1102
8,0,2021,12,1102
11,0,2021,12,1102
